@relation tmp
@attribute min0 numeric
@attribute min1 numeric
@attribute min2 numeric
@attribute min3 numeric
@attribute min4 numeric
@attribute min5 numeric
@attribute min6 numeric
@attribute min7 numeric
@attribute min8 numeric
@attribute min9 numeric
@attribute min10 numeric
@attribute min11 numeric
@attribute min12 numeric
@attribute max0 numeric
@attribute max1 numeric
@attribute max2 numeric
@attribute max3 numeric
@attribute max4 numeric
@attribute max5 numeric
@attribute max6 numeric
@attribute max7 numeric
@attribute max8 numeric
@attribute max9 numeric
@attribute max10 numeric
@attribute max11 numeric
@attribute max12 numeric
@attribute mean0 numeric
@attribute mean1 numeric
@attribute mean2 numeric
@attribute mean3 numeric
@attribute mean4 numeric
@attribute mean5 numeric
@attribute mean6 numeric
@attribute mean7 numeric
@attribute mean8 numeric
@attribute mean9 numeric
@attribute mean10 numeric
@attribute mean11 numeric
@attribute mean12 numeric
@attribute var0 numeric
@attribute var1 numeric
@attribute var2 numeric
@attribute var3 numeric
@attribute var4 numeric
@attribute var5 numeric
@attribute var6 numeric
@attribute var7 numeric
@attribute var8 numeric
@attribute var9 numeric
@attribute var10 numeric
@attribute var11 numeric
@attribute var12 numeric
@attribute max_f_auto0 numeric
@attribute max_f_auto1 numeric
@attribute max_f_auto2 numeric
@attribute max_f_auto3 numeric
@attribute max_f_auto4 numeric
@attribute max_f_auto5 numeric
@attribute max_f_auto6 numeric
@attribute max_f_auto7 numeric
@attribute max_f_auto8 numeric
@attribute max_f_auto9 numeric
@attribute max_f_auto10 numeric
@attribute max_f_auto11 numeric
@attribute max_f_auto12 numeric
@attribute max_f0 numeric
@attribute max_f1 numeric
@attribute max_f2 numeric
@attribute max_f3 numeric
@attribute max_f4 numeric
@attribute max_f5 numeric
@attribute max_f6 numeric
@attribute max_f7 numeric
@attribute max_f8 numeric
@attribute max_f9 numeric
@attribute max_f10 numeric
@attribute max_f11 numeric
@attribute max_f12 numeric
@attribute argmax_f0 numeric
@attribute argmax_f1 numeric
@attribute argmax_f2 numeric
@attribute argmax_f3 numeric
@attribute argmax_f4 numeric
@attribute argmax_f5 numeric
@attribute argmax_f6 numeric
@attribute argmax_f7 numeric
@attribute argmax_f8 numeric
@attribute argmax_f9 numeric
@attribute argmax_f10 numeric
@attribute argmax_f11 numeric
@attribute argmax_f12 numeric
@attribute sfm0 numeric
@attribute sfm1 numeric
@attribute sfm2 numeric
@attribute sfm3 numeric
@attribute sfm4 numeric
@attribute sfm5 numeric
@attribute sfm6 numeric
@attribute sfm7 numeric
@attribute sfm8 numeric
@attribute sfm9 numeric
@attribute sfm10 numeric
@attribute sfm11 numeric
@attribute sfm12 numeric
@attribute dec {classical,hiphop,reggae,country,jazz,metal,disco,pop,rock,blues}
@data
-1009.30041504,99.4751281738,-108.620147705,-26.3333206177,-60.606010437,-31.0063285828,-50.5535163879,-35.6915550232,-51.2481918335,-42.5185890198,-35.5198249817,-37.5531425476,-38.6455993652,-475.722290039,267.498413086,25.0199813843,87.8341217041,44.6899414062,66.059928894,20.5977554321,50.8256759644,23.3815460205,30.4485092163,28.0556907654,21.2586135864,20.4605827332,-574.90612793,178.564788818,-47.3107452393,39.7827072144,-11.978509903,16.1745834351,-12.1557950974,5.79170513153,-9.39145851135,-4.54835605621,-5.87973737717,-7.97142505646,-8.47853851318,1885.74023438,904.957702637,294.885253906,276.857025146,227.804748535,231.196289062,121.106781006,132.127334595,118.066917419,96.1641769409,106.42250824,78.5213470459,88.908821106,0.538384258747,0.523730814457,0.345226883888,0.366546571255,0.39412471652,0.416862368584,0.173030599952,0.265155136585,0.431693226099,0.246790766716,0.295206874609,0.187711074948,0.247153624892,130,7,2,7,32,64,3,65,1,7,5,6,10,302, 290, 64, 610, 129, 291, 615, 55, 0, 0, 1, 1, 0,0.636222243309,0.606431484222,0.685001432896,0.673488140106,0.70290607214,0.689377486706,0.740864932537,0.727260291576,0.738543987274,0.750549554825,0.734233379364,0.766671597958,0.74412047863,rock
-1094.49267578,52.0524711609,-76.1230773926,-36.877784729,-57.2714080811,-23.0215625763,-46.060634613,-34.2508544922,-52.6140594482,-42.1199874878,-36.7894859314,-23.7713851929,-38.7838668823,-348.146026611,322.865905762,77.8809204102,71.848236084,54.9363441467,62.6291046143,33.1763076782,51.8397445679,25.6560020447,48.6956939697,18.6248512268,32.1859893799,20.9799461365,-668.339782715,211.979034424,2.68937516212,24.2131881714,-11.0624523163,24.2496318817,-7.01565313339,8.68791103363,-13.4839248657,-0.143269076943,-11.0108690262,5.10576725006,-7.48718643188,5748.10449219,1750.66296387,751.574157715,262.165130615,166.58480835,135.158218384,191.268081665,146.446807861,165.212936401,119.933082581,90.7033081055,70.6046066284,86.5105438232,0.741499245167,0.750264465809,0.648837864399,0.368629574776,0.452726602554,0.298100501299,0.414089232683,0.404897332191,0.442116379738,0.418453127146,0.339405089617,0.234767213464,0.271050065756,74,74,18,1,18,74,74,74,18,0,74,0,74,539, 125, 519, 16, 123, 21, 540, 21, 124, 20, 265, 0, 539,0.605869710445,0.619694769382,0.595828533173,0.66182911396,0.72109413147,0.70645737648,0.682728111744,0.701450526714,0.687517404556,0.715542078018,0.715247273445,0.737531900406,0.736224532127,rock
-999.122253418,-4.9092502594,-52.8839035034,-10.4361724854,-40.275894165,-23.9365291595,-40.8457374573,-19.5117912292,-37.7448310852,-27.7134571075,-34.0494194031,-32.649307251,-34.0834579468,-360.40625,173.090118408,71.5577850342,83.8041915894,37.3919143677,50.2194900513,35.5232696533,39.9002075195,27.8668289185,39.5529022217,32.7143859863,29.8874855042,28.7646656036,-482.641876221,85.2832489014,3.01349568367,32.4674110413,-0.50139605999,10.9701023102,-4.67853975296,9.36955833435,-4.25642108917,2.64924407005,0.419686883688,0.279206722975,-2.93201494217,2373.84985352,682.733337402,402.203887939,199.789459229,138.384109497,106.485198975,148.610626221,88.518447876,81.9553833008,101.032913208,79.4117660522,63.5716018677,72.0350036621,0.717324793339,0.567306995392,0.431316882372,0.359812229872,0.288028091192,0.292010217905,0.647630691528,0.39070212841,0.318876475096,0.305111885071,0.255686551332,0.242590010166,0.229519665241,68,68,7,1,0,6,0,0,16,2,5,16,0,21, 282, 275, 18, 1, 283, 0, 0, 0, 0, 0, 0, 2,0.619034767151,0.614132225513,0.640870153904,0.700213134289,0.736544191837,0.752941668034,0.747849583626,0.765027105808,0.772156536579,0.745088398457,0.753340244293,0.775632679462,0.772793054581,rock
-1137.75244141,0.820720672607,-81.1088409424,-3.47047042847,-44.6775665283,-48.8774681091,-61.5842056274,-36.9030456543,-53.1045646667,-33.6364212036,-46.1713142395,-31.6546134949,-43.8570327759,-535.003295898,242.323059082,108.33392334,127.00327301,64.6182098389,60.6757240295,27.4786224365,47.2805480957,25.8909339905,49.956741333,22.6489982605,37.1357460022,15.685005188,-704.919128418,168.78843689,0.412582755089,54.9331703186,10.7964429855,14.6040897369,-18.4298934937,9.40932369232,-11.9253091812,9.89712429047,-12.6319217682,2.12340259552,-11.5529699326,12512.1484375,794.563354492,1109.95117188,302.006225586,275.532775879,337.240020752,241.675186157,167.62109375,132.105072021,170.907684326,113.151626587,120.48197937,91.7299423218,0.879104554653,0.220102846622,0.666997671127,0.402728617191,0.298666983843,0.638701736927,0.326773256063,0.464722424746,0.383006036282,0.496964931488,0.347122102976,0.515705645084,0.321258842945,0,27,0,0,7,0,1,0,12,0,0,0,10,3, 170, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.506268978119,0.620164632797,0.594479203224,0.676922380924,0.661392092705,0.668945968151,0.661234796047,0.707631111145,0.724567830563,0.70189845562,0.727388560772,0.738489031792,0.72991091013,rock
-1000.37042236,-8.84706497192,-91.1495132446,-27.9871826172,-89.6647109985,-19.6022758484,-71.8921203613,-23.9626579285,-62.8725013733,-41.8564834595,-55.4666366577,-31.2666893005,-56.6840362549,-453.876586914,194.370361328,58.3656654358,111.848754883,21.2579231262,65.156288147,33.2509613037,68.7036895752,20.5522041321,47.1615028381,26.2251663208,55.9508972168,55.66822052,-551.294433594,113.907516479,-30.0064620972,46.3130531311,-42.6080322266,22.3298835754,-22.8553638458,19.1920890808,-17.741859436,6.28072357178,-11.4228029251,16.0293502808,-7.06227493286,2580.4128418,960.942382812,508.976898193,469.225402832,288.852355957,168.880706787,289.250152588,194.526397705,193.329879761,197.082901001,186.335800171,193.856765747,209.583282471,0.655309140682,0.443011343479,0.392917603254,0.3829023242,0.365354955196,0.150567039847,0.31032794714,0.329358994961,0.521745741367,0.271579861641,0.22972984612,0.423002123833,0.460738956928,0,0,14,0,60,3,0,0,0,0,0,0,0,28, 2, 144, 60, 17, 487, 11, 21, 0, 44, 1, 4, 4,0.625418841839,0.599190533161,0.625513553619,0.608609199524,0.644477188587,0.698362529278,0.639939248562,0.691844880581,0.693683922291,0.675184488297,0.677907526493,0.686945080757,0.686629295349,rock
-1087.04382324,39.1821060181,-66.8997955322,-11.9058799744,-60.9948730469,-37.500202179,-63.1399726868,-22.5940856934,-68.0316314697,-25.5515975952,-43.2716712952,-25.1739273071,-40.6876945496,-412.058227539,270.292205811,97.7006835938,89.4426498413,48.6619911194,55.2503433228,30.4461898804,62.1943740845,23.6582641602,45.6074676514,23.6311759949,31.5810470581,21.9769668579,-619.278930664,194.969543457,-3.20712518692,36.3612518311,-5.1710524559,17.3176364899,-21.4628829956,12.3873310089,-20.0366535187,6.051841259,-13.2143259048,4.76376628876,-11.0138492584,3854.09399414,989.413208008,446.173034668,210.461685181,285.845306396,168.835327148,189.351425171,161.865982056,200.830673218,111.021018982,109.424079895,77.6286468506,81.5792770386,0.449305593967,0.292739123106,0.312067985535,0.223134636879,0.327009320259,0.317866116762,0.265321314335,0.201537504792,0.353358417749,0.230307266116,0.23053330183,0.252942949533,0.157403513789,0,5,5,3,6,6,0,6,6,0,21,2,4,36, 9, 0, 434, 435, 0, 421, 435, 2, 445, 0, 1, 443,0.588699817657,0.586733698845,0.616270720959,0.675144076347,0.642404913902,0.702203214169,0.675009429455,0.684794068336,0.673565864563,0.71905118227,0.712857425213,0.742209672928,0.741981625557,rock
-1051.80541992,62.4615020752,-96.7739715576,-17.2254180908,-53.772605896,-33.4372062683,-61.5019302368,-18.4052963257,-57.7742462158,-26.5641765594,-41.6873550415,-30.8605918884,-46.6393966675,-481.741455078,229.289550781,25.1494483948,78.3857650757,32.3410224915,56.1226577759,17.9134902954,54.8662033081,17.1875457764,44.9057617188,20.2177391052,38.826461792,18.4597206116,-585.956787109,158.031341553,-44.6012649536,37.1071052551,-6.11796236038,14.5354661942,-20.9678821564,15.50182724,-19.5785503387,10.8463392258,-11.2581710815,3.45123004913,-17.2978630066,1355.05981445,762.674499512,344.640533447,219.147521973,146.638015747,178.717376709,133.034545898,105.791603088,103.521873474,110.002075195,97.0821838379,84.0025939941,104.79019165,0.482445001602,0.395122051239,0.377094805241,0.366898447275,0.354735195637,0.348371565342,0.191443473101,0.23631221056,0.269345074892,0.233526527882,0.214733585715,0.230935528874,0.281489342451,3,51,12,4,0,12,4,51,0,1,51,12,51,5, 371, 385, 24, 1, 380, 23, 182, 24, 377, 178, 8, 173,0.656215846539,0.558073163033,0.637521147728,0.687379181385,0.709716141224,0.7029337883,0.716165661812,0.737567424774,0.731638848782,0.722004950047,0.741525292397,0.758403897285,0.712247908115,rock
-1025.22338867,-39.2646942139,-98.3176422119,-43.5927276611,-35.1997451782,-42.4310073853,-42.7567863464,-37.3181762695,-48.2228469849,-41.3195953369,-47.0425071716,-29.9895343781,-34.0688018799,-402.547790527,186.571929932,58.8363494873,97.0843963623,71.846862793,58.5354156494,50.784412384,33.4063873291,37.8269767761,32.6802368164,35.5967483521,37.2795982361,29.548210144,-507.40814209,102.585128784,-24.5060844421,16.661863327,13.7725296021,13.5617132187,3.83151626587,0.405915826559,-2.76862764359,1.66927468777,-4.83046150208,0.867288827896,-5.25135993958,1864.87280273,761.270751953,451.701599121,353.315368652,239.477828979,181.999679565,173.129348755,119.29788208,122.949859619,101.159629822,91.4071426392,81.3572463989,85.9791717529,0.602936983109,0.280136704445,0.180084913969,0.307302445173,0.307041585445,0.176989942789,0.144287586212,0.181225970387,0.391131043434,0.287282377481,0.177866443992,0.227417454123,0.320143342018,43,6,21,1,28,3,6,0,1,28,13,33,6,336, 312, 326, 10, 152, 304, 239, 325, 0, 0, 333, 0, 0,0.658974349499,0.576104700565,0.614795267582,0.619699716568,0.664794504642,0.687861084938,0.676955640316,0.733235299587,0.714660704136,0.728073179722,0.750711500645,0.766129851341,0.755871713161,rock
-1024.55163574,9.82545089722,-71.0155334473,-47.8419189453,-42.1299438477,-36.6763153076,-37.6204071045,-35.5331954956,-43.0143432617,-33.9085540771,-30.597454071,-33.2495574951,-40.7352752686,-453.617675781,199.268554688,71.2875976562,78.7754211426,48.1921768188,46.8134002686,39.8655662537,44.8377761841,38.211479187,34.6678085327,28.37449646,37.8459701538,30.3047275543,-559.54296875,114.609962463,-7.12148046494,6.46318721771,3.82523798943,7.23600578308,-0.640274167061,2.58173322678,-4.4340133667,0.375144660473,-2.60991001129,2.25282025337,-3.85257983208,1944.9765625,916.86151123,450.009918213,318.619628906,166.470489502,135.003540039,132.106323242,125.874687195,120.003578186,102.674514771,84.9404754639,104.469932556,91.2716827393,0.442306488752,0.31747853756,0.351569801569,0.414115220308,0.215230002999,0.19249086082,0.295696765184,0.254903674126,0.333903044462,0.202790021896,0.146258950233,0.272733181715,0.346963584423,0,0,5,4,88,5,5,16,5,0,5,7,5,13, 37, 20, 13, 5, 451, 0, 5, 0, 44, 8, 1, 6,0.648457765579,0.609866380692,0.653277397156,0.697077035904,0.726129829884,0.719379603863,0.726747512817,0.746970176697,0.730490863323,0.741615772247,0.746225476265,0.74359858036,0.759970724583,rock
-976.521057129,70.6371383667,-92.9326934814,-24.0667877197,-50.3720245361,-39.3250083923,-57.9742355347,-44.3751983643,-43.6613311768,-41.3260192871,-48.1905326843,-44.1260871887,-44.9250564575,-465.81463623,272.520019531,90.4640808105,84.1557006836,55.777759552,47.5466918945,35.3210372925,43.4980773926,28.4546127319,38.4370574951,32.7735061646,45.9905204773,43.8418006897,-598.797241211,173.502655029,-22.0324764252,27.1804447174,0.927177608013,7.81046438217,-14.1255598068,3.69624876976,-2.29009747505,-0.697600483894,-10.1898326874,0.722188591957,-2.15027141571,3338.08959961,1432.49633789,756.191589355,238.108261108,247.684234619,170.533416748,183.663192749,113.801170349,123.794281006,115.60534668,140.528579712,143.199417114,183.122772217,0.633246779442,0.503229379654,0.484040647745,0.385082155466,0.345373928547,0.15068076551,0.516911447048,0.324239045382,0.39739754796,0.342772513628,0.40549069643,0.519250392914,0.558324694633,116,116,0,0,1,1,0,0,0,0,0,0,0,30, 30, 70, 4, 28, 67, 5, 2, 1, 0, 4, 0, 7,0.588188230991,0.601016640663,0.592914938927,0.693025112152,0.679164350033,0.677333116531,0.693308830261,0.719483673573,0.720398366451,0.704152941704,0.708683550358,0.703485369682,0.682823479176,rock
-1052.71008301,13.935174942,-91.0511474609,-27.9148674011,-36.5754013062,-31.9692077637,-45.2113456726,-40.6937866211,-37.1720046997,-29.364408493,-27.5317077637,-28.511346817,-47.5001754761,-426.380554199,226.670349121,58.3168640137,62.641746521,45.8537864685,56.0960731506,30.0417079926,29.3075408936,27.6573219299,40.3528518677,44.0881004333,38.8642539978,23.0686416626,-558.375061035,127.936386108,-18.3644714355,11.0161848068,4.39867401123,9.44585132599,-9.916472435,-2.74571824074,-3.09248590469,11.4736652374,2.58805465698,3.57828021049,-9.23743247986,3386.42944336,1218.10668945,698.698120117,196.524703979,144.755310059,150.868499756,138.738800049,109.375663757,111.2915802,91.480140686,106.113388062,87.4562225342,72.6374588013,0.487942844629,0.378216773272,0.569562852383,0.220785483718,0.201417148113,0.23854996264,0.275066494942,0.136024922132,0.290078788996,0.256580978632,0.365911334753,0.221857264638,0.151927113533,0,0,4,0,1,0,0,5,0,0,0,0,1,6, 15, 15, 2, 83, 0, 380, 2, 0, 0, 0, 0, 0,0.572514533997,0.580410659313,0.572044968605,0.690463542938,0.715006053448,0.705059587955,0.704694390297,0.73175740242,0.716948747635,0.746696591377,0.73815202713,0.743282794952,0.747378885746,rock
-1116.97705078,-31.9502258301,-80.5373153687,-15.8178596497,-64.7061538696,-49.3040733337,-93.7216491699,-20.7573852539,-81.2778015137,-45.542678833,-46.822555542,-45.3928337097,-41.2984313965,-539.376037598,203.866699219,76.883140564,96.0492095947,39.7621040344,63.7568511963,7.40389251709,68.1763839722,21.1973304749,46.7948036194,39.4782142639,37.8987617493,36.7048377991,-674.967102051,117.738525391,-13.4635181427,44.1782951355,-19.6412143707,9.97268009186,-36.6625900269,16.316116333,-28.0409889221,5.02252483368,-4.46127986908,-0.0261577703059,-5.15040683746,2885.25097656,1236.62854004,528.927978516,255.700759888,208.787734985,245.206680298,272.974639893,167.872756958,178.854156494,156.189559937,207.934066772,142.149841309,122.168991089,0.421177387238,0.448407113552,0.328044474125,0.316274851561,0.261958867311,0.274345397949,0.561296701431,0.225363358855,0.409042090178,0.230212464929,0.406656831503,0.19965107739,0.26194819808,1,1,0,1,2,2,2,0,6,5,2,27,6,17, 80, 67, 0, 5, 9, 0, 1, 0, 70, 3, 3, 5,0.561412096024,0.588119447231,0.597033441067,0.659732282162,0.672470211983,0.642083346844,0.64093875885,0.665812373161,0.662327110767,0.685882747173,0.663199722767,0.706863999367,0.691719532013,rock
-966.831359863,13.0697822571,-109.821304321,-26.5841140747,-84.9541931152,-29.4511146545,-58.0864486694,-17.9530162811,-45.1790542603,-27.4309768677,-48.8034973145,-22.817325592,-38.0088577271,-371.091766357,243.975891113,53.2652702332,99.2099151611,40.4079017639,65.877204895,26.4739761353,69.0698242188,28.7916603088,52.6351623535,29.9517021179,44.7395858765,24.6612548828,-610.551940918,155.484725952,-21.1222343445,43.7866592407,-8.9318857193,21.0303630829,-15.6255846024,18.6940994263,-9.51301860809,14.8168077469,-7.73117780685,12.1152181625,-4.40849208832,11418.9189453,1629.55871582,982.174926758,401.566833496,457.920959473,240.351974487,187.158203125,158.521850586,164.2787323,108.569252014,112.11063385,81.6985473633,91.0592193604,0.475498735905,0.532385647297,0.291871488094,0.35276517272,0.479569643736,0.278893828392,0.25230973959,0.299867272377,0.404782384634,0.258791804314,0.346203267574,0.213493674994,0.295855939388,52,52,0,0,26,0,52,0,52,25,52,6,52,29, 361, 10, 364, 350, 156, 370, 119, 364, 370, 368, 371, 372,0.537321507931,0.536689400673,0.566159546375,0.620585918427,0.604759335518,0.666529238224,0.705184400082,0.711491823196,0.698483526707,0.711933135986,0.708433151245,0.735386967659,0.720667362213,rock
-710.378173828,-30.4751091003,-90.3688278198,-46.4487609863,-62.9569740295,-46.3547515869,-43.2628097534,-30.8312530518,-50.1336135864,-35.8181152344,-39.559715271,-29.4166736603,-39.8008346558,-360.765380859,219.489807129,64.8690032959,56.4859695435,38.6761016846,46.5767440796,39.7989120483,46.7964782715,34.4717979431,42.4418716431,32.0205688477,38.7365112305,24.7223567963,-472.155426025,112.159393311,-22.12018013,5.00964403152,-5.99863624573,3.35406041145,-1.7381991148,5.63716268539,-6.31458425522,2.09721779823,-6.56135988235,1.37454140186,-1.4002289772,3053.30639648,1328.23022461,556.497497559,321.462524414,232.699691772,181.69833374,190.018295288,158.880752563,124.909538269,110.126197815,105.07636261,85.191368103,67.3186721802,0.413456946611,0.475457161665,0.327428489923,0.342197984457,0.200226515532,0.140347421169,0.392884492874,0.332571089268,0.197456240654,0.278869211674,0.330626398325,0.297827959061,0.147313207388,57,0,50,28,28,28,28,28,0,11,0,7,20,70, 59, 337, 337, 337, 332, 237, 338, 0, 0, 0, 3, 0,0.56218713522,0.58416479826,0.6350299716,0.666714131832,0.704032897949,0.721511006355,0.728108882904,0.719214677811,0.749094307423,0.769432127476,0.764346957207,0.78765720129,0.780033648014,pop
-866.43371582,-99.048286438,-100.267730713,-84.2245635986,-59.5900268555,-94.9191665649,-48.1133995056,-65.5800094604,-63.825378418,-48.0237045288,-42.1957321167,-43.9457702637,-53.9636497498,-365.253417969,229.193740845,139.366592407,108.003372192,77.786491394,62.59765625,87.7276916504,44.1071166992,43.2663841248,48.8140411377,43.8863296509,46.8545951843,28.3160419464,-551.178466797,105.394111633,27.9438972473,27.0544185638,10.1506147385,-0.465102106333,11.4328145981,4.26897239685,-3.13422489166,5.20730495453,-2.16792821884,4.04765796661,-4.96907043457,5585.50341797,2034.15087891,1572.25500488,679.518127441,418.925537109,522.166442871,357.173950195,228.715057373,221.639053345,193.091766357,170.632553101,146.06388855,109.59475708,0.540928006172,0.256984859705,0.191393241286,0.173174381256,0.166647493839,0.334446638823,0.290990710258,0.213222712278,0.344011723995,0.159499377012,0.194592386484,0.2061753124,0.165761768818,0,69,16,8,16,17,17,5,6,17,0,17,17,281, 268, 13, 263, 560, 279, 131, 264, 0, 564, 573, 0, 567,0.514750182629,0.533050537109,0.505046308041,0.577553331852,0.622774124146,0.575840711594,0.617574572563,0.66958117485,0.663985610008,0.678272843361,0.682053804398,0.699907243252,0.713145375252,pop
-689.591918945,6.79549026489,-70.4121551514,-9.50933647156,-31.4927978516,-43.1211013794,-41.1280441284,-33.3025283813,-28.0824832916,-31.2709941864,-34.359375,-33.6625595093,-28.496635437,-364.898742676,207.76953125,102.95615387,92.9363555908,56.469871521,47.2606468201,38.6471176147,57.7475585938,34.7887649536,42.7619552612,33.3834075928,42.0363502502,29.9287185669,-512.981933594,117.852813721,-2.38014626503,37.9557380676,7.10842609406,9.05632972717,-2.33232092857,7.24947404861,1.86025083065,5.04178237915,-1.9919719696,4.23650741577,-0.481818050146,3120.46606445,956.617614746,548.308532715,235.10597229,146.058029175,132.26914978,154.436340332,139.592010498,112.513320923,102.070175171,86.5060119629,97.8856048584,69.6607437134,0.826814234257,0.666496634483,0.687471866608,0.52425122261,0.463130712509,0.434617310762,0.531147301197,0.416598588228,0.344503521919,0.317549705505,0.229534208775,0.389678746462,0.350808143616,210,25,25,78,0,25,25,78,78,24,0,0,210,187, 372, 173, 384, 384, 372, 384, 373, 383, 384, 181, 381, 383,0.492259562016,0.569132864475,0.615075707436,0.673047661781,0.73121201992,0.726160228252,0.719931483269,0.714636445045,0.735095381737,0.737364649773,0.752488613129,0.742635011673,0.761866033077,pop
-875.226501465,-22.0125198364,-61.993812561,-54.0744476318,-52.0308761597,-80.0072784424,-52.78673172,-51.2121658325,-58.3785400391,-34.7149505615,-54.4054412842,-46.494468689,-37.8582839966,-303.79788208,180.571990967,105.410652161,90.8439559937,64.3942565918,50.5244789124,67.5646896362,43.2502288818,46.3276596069,38.4134750366,30.9209537506,38.6908531189,31.6360778809,-574.386779785,84.7862854004,22.2070426941,24.2648010254,2.07839417458,1.93720340729,1.95441663265,0.636118650436,0.209752857685,1.8485070467,-10.0760450363,-4.80801439285,-5.25322771072,7410.10693359,1200.15856934,684.880432129,518.43170166,322.705596924,367.722290039,298.299133301,259.048736572,202.477035522,136.970474243,148.71496582,147.300857544,91.238067627,0.691558599472,0.518178403378,0.3251054883,0.422475188971,0.350690513849,0.41062644124,0.344638228416,0.456834763288,0.284622311592,0.216590315104,0.339811384678,0.37899929285,0.218349829316,0,0,1,0,0,0,0,0,0,1,0,0,0,359, 8, 74, 5, 353, 2, 3, 4, 356, 8, 5, 2, 358,0.430193573236,0.545922636986,0.585363388062,0.607307195663,0.65297883749,0.632010817528,0.652082264423,0.67996096611,0.659689605236,0.711313724518,0.708819031715,0.699108362198,0.722458660603,pop
-980.815917969,-28.3238735199,-97.8839263916,-86.822479248,-72.8350143433,-77.6579360962,-52.9072799683,-46.5544204712,-53.1086006165,-53.9586334229,-44.5293693542,-35.7856521606,-39.5386390686,-359.671905518,299.667541504,196.890625,100.116241455,73.6619415283,73.9035415649,79.7096405029,52.767993927,63.2617263794,69.3664550781,36.9382553101,54.104095459,38.1869354248,-551.443603516,117.719055176,16.7092189789,7.42778730392,8.15813350677,-3.4463660717,8.41826915741,2.07098126411,-4.809258461,3.36787724495,-4.8348441124,0.473323047161,-0.312413722277,7917.17382812,2349.12036133,1664.77001953,721.19909668,480.274902344,550.985656738,438.2371521,258.963745117,258.611572266,217.13319397,159.712417603,142.515228271,139.982711792,0.700184166431,0.55502986908,0.525868117809,0.496681571007,0.467971652746,0.556609511375,0.466167896986,0.387665629387,0.485221922398,0.202389702201,0.248007625341,0.180046021938,0.208977565169,0,0,21,10,0,10,21,21,0,21,43,18,0,459, 5, 457, 447, 457, 449, 428, 456, 450, 458, 449, 458, 32,0.507341206074,0.530329585075,0.559065699577,0.594822943211,0.624553740025,0.584418535233,0.622432947159,0.668710947037,0.65508878231,0.672210097313,0.689827144146,0.696947753429,0.699488639832,pop
-679.938598633,3.39927864075,-58.0546188354,-46.1785202026,-37.9817581177,-78.3767318726,-40.2357788086,-37.6527099609,-38.1300125122,-25.2172164917,-38.0494117737,-34.4500427246,-36.2592430115,-378.165649414,228.067443848,122.04208374,73.0129547119,54.2526245117,41.9362335205,56.3427467346,45.1422691345,41.9045333862,42.9567070007,22.6187496185,32.8189544678,25.6963481903,-490.317993164,114.593215942,5.01581382751,14.2965364456,5.72281122208,2.96058702469,3.79870200157,9.29528331757,2.59873843193,6.91593122482,-10.0838375092,-0.795751273632,-6.61380386353,1643.01879883,848.333740234,632.414245605,308.624664307,206.004302979,236.687530518,225.716094971,114.587478638,124.832885742,93.9139862061,75.1739959717,83.737487793,77.2718353271,0.531764149666,0.334403306246,0.289907306433,0.323833733797,0.193484276533,0.269359201193,0.335712701082,0.251715034246,0.204220250249,0.196872293949,0.0969349369407,0.183505341411,0.200311362743,0,19,1,3,9,3,3,4,3,59,7,9,0,5, 0, 491, 480, 10, 488, 488, 488, 0, 503, 12, 0, 1,0.548684477806,0.565554738045,0.585103034973,0.639408767223,0.670398831367,0.651270210743,0.657891750336,0.728047132492,0.698588490486,0.739044606686,0.767282247543,0.738596200943,0.737227976322,pop
-977.721618652,-23.6585941315,-124.334701538,-40.9572296143,-59.8328018188,-61.8311347961,-72.8807678223,-52.1482658386,-58.1497344971,-54.10389328,-56.4131469727,-50.9044418335,-42.5930862427,-424.172515869,214.453857422,141.810668945,89.1409454346,47.3865776062,63.6771507263,38.4265861511,75.7488250732,36.5237884521,33.8109054565,21.0864562988,34.8627967834,27.0729904175,-588.520385742,126.70135498,-10.4546546936,22.823633194,-4.60347270966,4.41122961044,-5.29670000076,5.05762958527,-4.54931211472,-3.83936738968,-14.5978574753,-3.7879076004,-8.05511569977,21886.4882812,894.445861816,1378.09887695,335.686401367,213.947509766,385.411682129,268.86126709,369.44128418,194.756607056,175.991012573,120.809829712,120.161727905,114.896034241,0.935769796371,0.399421453476,0.708862364292,0.419216126204,0.362461268902,0.53574860096,0.415711611509,0.697450518608,0.413886904716,0.387377619743,0.268048614264,0.313314795494,0.386462956667,0,0,0,0,170,0,0,0,0,0,0,0,0,0, 0, 19, 1, 475, 2, 460, 1, 1, 2, 0, 0, 0,0.408441215754,0.595538377762,0.576794981956,0.655124306679,0.687368690968,0.628718614578,0.662044286728,0.653108894825,0.671465039253,0.692962944508,0.71916103363,0.727017402649,0.722670257092,pop
